W/L,winner,method,Round,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,f_ctrl,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,o_ctrl,f_ELO,o_ELO,f_survivor_score,o_survivor_score
loss,Michael Chiesa,SUB,1,2024-08-03,Tony Ferguson,Michael Chiesa,4.937,4.414,0.304,0.0,0.333,0.4,1.0,9.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1350.0,1000.0
loss,Paddy Pimblett,DEC,3,2023-12-16,Tony Ferguson,Paddy Pimblett,4.984,4.256,0.318,0.0,0.333,0.4,1.0,10.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.7880335370744,1000.0,1370.0,1000.0
loss,King Green,SUB,3,2023-07-29,Tony Ferguson,King Green,5.069,3.947,0.333,0.0,0.333,0.4,1.0,9.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.2131958846696,977.5889683914448,1380.0,980.0
loss,Nate Diaz,SUB,4,2022-09-10,Tony Ferguson,Nate Diaz,5.117,3.809,0.3,0.2,0.333,0.4,1.0,10.45,6.953,2.833,2.0,0.0,0.0,0.0,1.0,0.0,1008.0,1000.0,1380.0,1000.0
loss,Michael Chandler,KO/TKO,2,2022-05-07,Tony Ferguson,Michael Chandler,5.15,3.776,0.316,0.4,0.333,0.4,1.0,3.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.8745815746909,1000.0,1160.0,1000.0
loss,Beneil Dariush,DEC,3,2021-05-15,Tony Ferguson,Beneil Dariush,5.462,3.945,0.333,0.6,0.333,0.4,1.0,3.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,880.0,1000.0
loss,Charles Oliveira,DEC,3,2020-12-12,Tony Ferguson,Charles Oliveira,5.802,4.043,0.353,0.8,0.333,0.4,1.0,3.412,0.659,3.407,2.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Justin Gaethje,KO/TKO,5,2020-05-09,Tony Ferguson,Justin Gaethje,5.81,3.749,0.375,1.0,0.333,0.4,1.0,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Tony Ferguson,KO/TKO,2,2019-06-08,Tony Ferguson,Donald Cerrone,5.506,3.547,0.4,1.0,0.286,0.429,1.0,3.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,770.0,1000.0
win,Tony Ferguson,KO/TKO,2,2018-10-06,Tony Ferguson,Anthony Pettis,5.089,3.48,0.429,1.0,0.231,0.462,1.0,4.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1020.0,1000.0
win,Tony Ferguson,SUB,3,2017-10-07,Tony Ferguson,Kevin Lee,5.226,3.431,0.462,1.0,0.25,0.417,1.0,4.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Tony Ferguson,DEC,5,2016-11-05,Tony Ferguson,Rafael Dos Anjos,4.556,3.086,0.5,1.0,0.273,0.455,1.0,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1400.0,1000.0
win,Tony Ferguson,SUB,2,2016-07-13,Tony Ferguson,Lando Vannata,4.213,2.904,0.545,1.0,0.3,0.4,1.0,2.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.1468918091953,1000.0,1390.0,1000.0
win,Tony Ferguson,SUB,2,2015-12-11,Tony Ferguson,Edson Barboza,3.894,2.696,0.6,1.0,0.333,0.333,1.0,2.8,4.267,3.133,0.0,1.0,0.0,0.0,1.0,18.0,1241.6833608644624,1000.0,980.0,1000.0
win,Tony Ferguson,DEC,3,2015-07-15,Tony Ferguson,Josh Thomson,3.552,2.799,0.667,1.0,0.375,0.375,1.0,3.111,2.667,1.467,2.0,1.0,0.0,0.0,1.0,0.0,1016.0,1000.0,1030.0,1000.0
win,Tony Ferguson,SUB,1,2015-02-28,Tony Ferguson,Gleison Tibau,3.527,2.876,0.625,0.8,0.429,0.286,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,870.0,1000.0
win,Tony Ferguson,SUB,2,2014-12-06,Tony Ferguson,Abel Trujillo,3.742,3.073,0.571,0.8,0.5,0.167,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1000.0,980.0,1000.0
win,Tony Ferguson,DEC,3,2014-08-30,Tony Ferguson,Danny Castillo,4.48,3.588,0.667,0.8,0.6,0.2,1.0,4.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.3526044223784,1000.0,820.0,1000.0
win,Tony Ferguson,KO/TKO,1,2014-05-24,Tony Ferguson,Katsunori Kikuno,3.998,3.41,0.6,0.8,0.5,0.25,1.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.627174235839,1000.0,1400.0,1000.0
win,Tony Ferguson,SUB,1,2013-10-19,Tony Ferguson,Mike Rio,4.062,3.47,0.75,0.75,0.667,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Michael Johnson,DEC,3,2012-05-05,Tony Ferguson,Michael Johnson,4.728,2.845,1.0,1.0,0.667,0.0,1.0,3.333,5.745,3.617,1.0,1.0,1.0,0.0,1.0,11.0,992.0,1000.0,1100.0,1000.0
win,Tony Ferguson,DEC,3,2011-12-03,Tony Ferguson,Yves Edwards,5.843,2.584,1.0,1.0,1.0,0.0,1.0,0.0,1.4,0.533,0.0,1.0,0.0,0.0,1.0,226.0,1000.0,1032.0,1000.0,1040.0
win,Tony Ferguson,KO/TKO,1,2011-09-24,Tony Ferguson,Aaron Riley,5.385,3.077,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,977.0,1050.0,880.0
win,Tony Ferguson,KO/TKO,1,2011-06-04,Tony Ferguson,Ramsey Nijem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.6011961249749,1000.0,1000.0,1000.0
loss,Chris Cariaso,DEC,3,2012-07-11,Josh Ferguson,Chris Cariaso,3.28,3.473,0.0,0.0,0.0,0.0,1.0,0.0,2.836,1.329,2.5,1.0,0.0,0.5,1.0,0.0,1008.0,1000.0,1100.0,1000.0
loss,Roland Delorme,SUB,3,2011-12-03,Josh Ferguson,Roland Delorme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1000.0,1010.0,1000.0
win,Bibiano Fernandes,SUB,1,2012-12-31,Bibiano Fernandes,Yoshiro Maeda,4.045,2.805,2.667,0.8,0.125,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1023.0,1420.0,1100.0
win,Bibiano Fernandes,KO/TKO,1,2011-12-31,Bibiano Fernandes,Antonio Banuelos,3.512,3.068,3.286,0.8,0.0,0.333,1.0,0.0,3.6,0.467,3.0,1.0,0.0,0.0,1.0,0.0,992.0,1000.0,820.0,1000.0
win,Bibiano Fernandes,DEC,2,2011-12-31,Bibiano Fernandes,Rodolfo Marques Diniz,3.512,3.068,3.286,0.8,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.0632720393303,1000.0,1220.0,1000.0
win,Bibiano Fernandes,SUB,1,2011-09-24,Bibiano Fernandes,Takafumi Otsuka,3.519,3.052,3.667,0.8,0.0,0.2,1.0,0.0,1.8,2.9,0.0,0.0,0.0,0.0,1.0,0.0,1036.0,1000.0,1020.0,1000.0
loss,Hiroyuki Takaya,DEC,3,2010-12-31,Bibiano Fernandes,Hiroyuki Takaya,4.005,3.071,3.8,1.0,0.0,0.2,1.0,0.0,4.3,4.3,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Bibiano Fernandes,DEC,2,2010-03-22,Bibiano Fernandes,Joachim Hansen,3.974,2.443,3.25,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1200.0,1000.0
win,Bibiano Fernandes,DEC,2,2009-10-06,Bibiano Fernandes,Hiroyuki Takaya,3.75,1.55,4.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.7032798537232,1018.1912207102283,1100.0,1010.0
win,Bibiano Fernandes,SUB,1,2009-10-06,Bibiano Fernandes,Joe Warren,3.75,1.55,4.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Bibiano Fernandes,DEC,2,2009-05-26,Bibiano Fernandes,Masakazu Imanari,2.9,1.8,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1210.0,1000.0
win,Bibiano Fernandes,DEC,2,2009-03-08,Bibiano Fernandes,Takafumi Otsuka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,1000.0,1060.0,1000.0
win,Kaue Fernandes,KO/TKO,1,2025-09-06,Kaue Fernandes,Harry Hardwick,4.0,1.324,1.0,0.667,0.5,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,984.0,1000.0,870.0
win,Kaue Fernandes,DEC,3,2025-03-22,Kaue Fernandes,Guram Kutateladze,3.038,0.861,0.5,0.5,1.0,0.0,1.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.0,1000.0,760.0,1000.0
win,Kaue Fernandes,KO/TKO,1,2024-08-03,Kaue Fernandes,Mohammad Yahya,1.533,0.867,1.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,952.0,1010.0,980.0
loss,Marc Diakiese,DEC,3,2023-11-04,Kaue Fernandes,Marc Diakiese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.6588429965773,1000.0,1320.0,1000.0
loss,Rodolfo Bellato,KO/TKO,1,2026-03-07,Luke Fernandez,Rodolfo Bellato,32.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1310.0,1000.0
win,Luke Fernandez,KO/TKO,1,2025-10-07,Luke Fernandez,Rafael Pergentino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,970.0,1000.0
loss,Cesar Almeida,DEC,3,2023-08-08,Lucas Fernando,Cesar Almeida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,1000.0,1030.0,1000.0
loss,Vladimir Matyushenko,KO/TKO,1,2010-11-13,Alexandre Ferreira,Vladimir Matyushenko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.6074357136786,1000.0,970.0,1000.0
loss,Jesus Aguilar,SUB,3,2022-08-23,Erisson Ferreira,Jesus Aguilar,2.2,3.333,1.0,1.0,0.0,0.0,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,880.0,1000.0
win,Erisson Ferreira,DEC,3,2021-11-02,Erisson Ferreira,Qiu Lun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,1011.4346823095665,1020.0,1010.0
loss,Gregory Rodrigues,KO/TKO,1,2026-03-07,Brunno Ferreira,Gregory Rodrigues,3.854,3.992,0.556,0.8,0.571,0.286,1.0,7.444,4.98,5.217,0.0,0.0,0.0,0.0,1.0,0.0,1117.7,1000.0,1080.0,1000.0
win,Brunno Ferreira,DEC,3,2025-12-06,Brunno Ferreira,Marvin Vettori,3.409,3.34,0.5,0.8,0.667,0.333,1.0,8.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0,1190.0,1100.0
win,Brunno Ferreira,SUB,1,2025-07-19,Brunno Ferreira,Jackson McVey,3.541,3.541,0.429,0.6,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1000.0,1520.0,1000.0
win,Brunno Ferreira,SUB,2,2025-03-08,Brunno Ferreira,Armen Petrosyan,3.756,3.125,0.167,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.0,1000.0,1050.0,1000.0
loss,Abus Magomedov,SUB,3,2024-10-26,Brunno Ferreira,Abus Magomedov,4.985,4.036,0.2,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.7099562136361,1008.0,990.0,1010.0
win,Brunno Ferreira,KO/TKO,1,2024-06-08,Brunno Ferreira,Dustin Stoltzfus,5.0,4.167,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,988.2120653862551,700.0,820.0
win,Brunno Ferreira,KO/TKO,1,2024-01-13,Brunno Ferreira,Phil Hawes,5.788,5.224,0.0,0.667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.9849620063376,1000.0,1330.0,1000.0
loss,Nursulton Ruziboev,KO/TKO,1,2023-07-01,Brunno Ferreira,Nursulton Ruziboev,6.552,5.345,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.0,1000.0,1050.0,1000.0
win,Brunno Ferreira,KO/TKO,1,2023-01-21,Brunno Ferreira,Gregory Rodrigues,10.105,6.316,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1620.0,1000.0
win,Brunno Ferreira,KO/TKO,1,2022-09-20,Brunno Ferreira,Leon Aliu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.939,1000.0,1180.0,1000.0
loss,Vitor Belfort,KO/TKO,1,1997-02-07,Scott Ferrozzo,Vitor Belfort,3.358,1.363,0.5,0.75,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.42,1000.0,1150.0,1000.0
win,Scott Ferrozzo,KO/TKO,1,1997-02-07,Scott Ferrozzo,Jim Mullen,3.358,1.363,0.5,0.75,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Scott Ferrozzo,DEC,2,1996-09-20,Scott Ferrozzo,David Abbott,0.994,0.773,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.9849620063376,1000.0,1330.0,1000.0
win,Scott Ferrozzo,SUB,1,1996-09-20,Scott Ferrozzo,Sam Fulton,0.994,0.773,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.5196531485906,1000.0,1020.0,1000.0
loss,Jerry Bohlander,SUB,1,1996-02-16,Scott Ferrozzo,Jerry Bohlander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.12327,991.761,1000.0,1100.0
loss,Tatsuya Kawajiri,KO/TKO,1,2011-07-16,Drew Fickett,Tatsuya Kawajiri,2.484,2.236,0.75,0.6,0.0,0.8,1.0,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Drew Fickett,SUB,1,2008-03-29,Drew Fickett,Jae Suk Lim,2.454,2.232,0.857,0.6,0.0,0.75,1.0,3.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Drew Fickett,DEC,3,2007-04-05,Drew Fickett,Keita Nakamura,1.578,2.263,0.667,0.6,0.0,1.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1030.0,1000.0
loss,Karo Parisyan,DEC,3,2006-12-13,Drew Fickett,Karo Parisyan,0.874,1.598,0.6,0.6,0.0,1.0,1.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Drew Fickett,SUB,3,2006-07-08,Drew Fickett,Kurt Pellegrino,0.504,1.282,0.5,0.5,0.0,1.0,1.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1100.0,1000.0
loss,Joshua Burkman,SUB,1,2006-01-16,Drew Fickett,Joshua Burkman,0.434,1.014,0.667,0.667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
win,Drew Fickett,SUB,3,2005-10-03,Drew Fickett,Josh Koscheck,0.64,2.08,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Drew Fickett,SUB,1,2005-08-06,Drew Fickett,Josh Neer,0.643,2.786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.8986289,1008.81573,1010.0,1010.0
loss,Nick Diaz,KO/TKO,1,2005-02-05,Drew Fickett,Nick Diaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.8332774281891,986.5748376524048,1120.0,820.0
loss,Brian Johnston,KO/TKO,1,1996-07-12,Scott Fiedler,Brian Johnston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.3139093467812,1000.0,1340.0,1000.0
loss,Falaniko Vitale,KO/TKO,1,2007-09-29,Ron Fields,Falaniko Vitale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.3594,1000.0,1160.0,1000.0
loss,Austin Hubbard,DEC,3,2024-04-27,Michal Figlak,Austin Hubbard,1.867,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.011368212494,1016.0,1220.0,1010.0
loss,Fares Ziam,DEC,3,2022-09-03,Michal Figlak,Fares Ziam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1720.0,1000.0
loss,Umar Nurmagomedov,DEC,3,2026-01-24,Deiveson Figueiredo,Umar Nurmagomedov,2.647,3.44,1.381,0.6,0.286,0.286,1.0,18.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.7158830010558,1000.0,1350.0,1000.0
win,Deiveson Figueiredo,DEC,3,2025-10-11,Deiveson Figueiredo,Montel Jackson,2.713,3.524,1.35,0.6,0.308,0.308,1.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1200.0,1000.0
loss,Cory Sandhagen,KO/TKO,2,2025-05-03,Deiveson Figueiredo,Cory Sandhagen,2.789,3.436,1.316,0.6,0.308,0.308,1.0,20.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1300.0,1000.0
loss,Petr Yan,DEC,5,2024-11-23,Deiveson Figueiredo,Petr Yan,2.865,3.277,1.278,0.8,0.308,0.308,1.0,10.611,5.039,1.68,2.0,1.0,1.0,0.0,1.0,0.0,1016.0,1000.0,1130.0,1000.0
win,Deiveson Figueiredo,DEC,3,2024-08-03,Deiveson Figueiredo,Marlon Vera,2.855,3.263,1.235,0.6,0.333,0.333,1.0,11.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1000.0,870.0,1000.0
win,Deiveson Figueiredo,SUB,2,2024-04-13,Deiveson Figueiredo,Cody Garbrandt,2.92,3.331,1.25,0.4,0.364,0.273,1.0,11.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Deiveson Figueiredo,DEC,3,2023-12-02,Deiveson Figueiredo,Rob Font,2.913,3.353,1.067,0.4,0.4,0.3,1.0,12.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.864242,1000.0,1110.0,1000.0
loss,Brandon Moreno,KO/TKO,3,2023-01-21,Deiveson Figueiredo,Brandon Moreno,3.061,3.367,1.071,0.6,0.4,0.3,1.0,13.643,4.094,3.384,1.75,0.5,0.0,0.5,1.0,56.5,1000.0,1000.0,1000.0,1000.0
win,Deiveson Figueiredo,DEC,5,2022-01-22,Deiveson Figueiredo,Brandon Moreno,2.995,3.22,1.0,0.6,0.444,0.333,1.0,14.692,4.043,3.357,2.0,0.667,0.0,0.5,1.0,75.333,1117.702825977,1000.0,1110.0,1000.0
loss,Brandon Moreno,SUB,3,2021-06-12,Deiveson Figueiredo,Brandon Moreno,3.097,3.166,1.0,0.8,0.444,0.333,1.0,15.917,4.125,3.8,2.0,0.5,0.0,0.0,1.0,113.0,1000.0,1000.0,1010.0,1000.0
draw,Draw,DEC,5,2020-12-12,Deiveson Figueiredo,Brandon Moreno,2.527,2.661,0.909,1.0,0.444,0.333,1.0,17.364,2.2,1.0,0.0,1.0,0.0,0.0,1.0,226.0,984.0,1000.0,640.0,1000.0
win,Deiveson Figueiredo,SUB,1,2020-11-21,Deiveson Figueiredo,Alex Perez,2.526,2.653,1.0,0.8,0.5,0.25,1.0,19.1,7.073,4.39,0.0,1.0,1.0,0.0,1.0,4.0,1233.1657711909818,1000.0,1250.0,1000.0
win,Deiveson Figueiredo,SUB,1,2020-07-18,Deiveson Figueiredo,Joseph Benavidez,2.292,2.599,1.111,0.6,0.571,0.143,1.0,21.222,4.828,1.887,0.0,0.75,0.667,0.333,1.0,30.75,1055.0,1000.0,1310.0,1000.0
win,Deiveson Figueiredo,KO/TKO,2,2020-02-29,Deiveson Figueiredo,Joseph Benavidez,2.191,2.29,1.125,0.6,0.5,0.167,1.0,23.875,4.213,1.308,0.0,1.0,0.667,0.333,1.0,41.0,1120.7647389400001,1000.0,1130.0,1000.0
win,Deiveson Figueiredo,SUB,1,2019-10-12,Deiveson Figueiredo,Tim Elliott,2.178,2.075,1.286,0.6,0.6,0.0,1.0,27.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Deiveson Figueiredo,DEC,3,2019-07-27,Deiveson Figueiredo,Alexandre Pantoja,1.706,1.664,1.167,0.6,0.75,0.0,1.0,31.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.94202379539,1000.0,1140.0,1000.0
loss,Jussier Formiga,DEC,3,2019-03-23,Deiveson Figueiredo,Jussier Formiga,2.248,1.616,1.75,1.0,0.75,0.0,1.0,45.0,1.335,2.167,1.417,0.8,0.0,0.375,1.0,7.667,1044.0,1000.0,970.0,1000.0
win,Deiveson Figueiredo,KO/TKO,2,2018-08-25,Deiveson Figueiredo,John Moraga,1.938,1.591,1.667,1.0,0.667,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Deiveson Figueiredo,KO/TKO,2,2018-02-03,Deiveson Figueiredo,Joseph Morales,1.44,1.84,1.5,1.0,0.5,0.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,Deiveson Figueiredo,DEC,3,2017-10-28,Deiveson Figueiredo,Jarred Brooks,1.7,1.6,2.0,1.0,1.0,0.0,1.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0,740.0,1000.0
